station_id	station_name	lon	lat	altitude	station_type	x_coord	y_coord	record_status
67551	索卢韦齐	26.390	-12.170			-10484247.0000	2796311.0000	0
67561	恩多拉	28.660	-12.990			-10336933.0000	2465136.0000	0
67563	卡菲隆达	28.130	-12.590			-10349390.0000	2564779.2500	0
67571	塞伦杰	30.230	-13.220			-10193615.0000	2273605.2500	0
67575	姆库希	29.440	-13.620			-10322138.0000	2313174.7500	0
67580	姆塞克拉	32.580	-13.640			-9980690.0000	1981821.2500	0
67583	隆达济	33.210	-12.270			-9768572.0000	2072173.3750	0
67584	卡松古	33.480	-13.010			-9814843.0000	1961413.2500	0
67585	奇特泽	33.640	-13.970			-9896744.0000	1835275.1250	0
67586	利隆圭国际机场	33.780	-13.770			-9860103.0000	1844045.5000	0
67587		33.710	-13.990			-9890947.0000	1825817.0000	0
67589		34.010	-12.490			-9702478.0000	1966981.5000	0
67591	恩科塔科塔	34.280	-12.910			-9715208.0000	1892149.0000	0
67597	萨利马	34.590	-13.740			-9765501.0000	1765451.5000	0
67599	姆夫韦	31.940	-13.260			-10011383.0000	2090795.0000	0
67633	芒古	23.160	-15.240			-11166362.0000	2835238.7500	0
67641	卡奥马	24.810	-14.790			-10943496.0000	2694627.0000	0
67655	蒙布瓦	27.190	-15.060			-10723953.0000	2399172.2500	0
67659	卡富埃波尔德尔	27.930	-15.760			-10724193.0000	2239569.5000	0
67661		28.340	-15.410			-10639887.0000	2233531.7500	0
67663	卡布韦	28.480	-14.440			-10515816.0000	2326032.0000	0
67665	卢萨卡国际机场	28.460	-15.310			-10615555.0000	2231550.7500	0
67666	卢萨卡市机场	28.480	-15.410			-10624682.0000	2218164.0000	0
67667	芒特马库卢	28.260	-15.540			-10663313.0000	2227777.0000	0
67673	佩塔乌凯	31.290	-14.240			-10187559.0000	2048065.7500	0
67687	奇奇里	35.040	-15.770			-9925885.0000	1480160.8750	0
67690	芒基贝	34.930	-14.070			-9760883.0000	1692759.2500	0
67692	马科卡	35.230	-15.510			-9876371.0000	1491929.5000	0
67693	奇莱卡	34.980	-15.670			-9922280.0000	1498306.1250	0
67695	曼戈切	35.260	-14.420			-9759258.0000	1618423.2500	0
67696		35.670	-14.740			-9745073.0000	1539263.3750	0
67731	塞南加	23.280	-16.090			-11255563.0000	2731116.7500	0
67741	塞谢凯	24.310	-17.460			-11313332.0000	2462114.0000	0
67743	利文斯敦（马兰巴）	25.830	-17.810			-11192673.0000	2246358.5000	0
67751	马戈耶	27.610	-15.990			-10785272.0000	2249337.0000	0
67753	乔马	27.080	-16.820			-10939228.0000	2215440.0000	0
67761	卡里巴	28.890	-16.510			-10704956.0000	2048448.1250	0
67763		28.810	-16.590			-10722966.0000	2048136.8750	0
67765	卡罗伊	29.630	-16.820			-10658251.0000	1931129.7500	0
67767	卡年巴	30.430	-15.620			-10433912.0000	1982374.6250	0
67773	古鲁韦	30.710	-16.640			-10516709.0000	1834027.7500	0
67774	哈拉雷（贝尔韦德雷）	31.030	-17.820			-10614314.0000	1659693.7500	0
67775	哈拉雷（库察卡）	31.140	-17.910			-10612009.0000	1636873.1250	0
67779	芒特达尔文	31.590	-16.770			-10431661.0000	1723593.3750	0
67781	穆托科	32.230	-17.410			-10430021.0000	1578448.8750	0
67785	赫恩德森	30.980	-17.570			-10591476.0000	1694970.6250	0
67789	姆武尔维	30.860	-17.020			-10542658.0000	1773148.7500	0
67791	布文布韦	35.080	-15.910			-9936057.0000	1459223.7500	0
67793	乔洛	35.230	-16.140			-9942950.0000	1416067.5000	0
67796	恩加布	34.960	-16.490			-10011885.0000	1401459.6250	0
67797	马坎加	35.160	-16.510			-9990578.0000	1378378.5000	0
67843	维多利亚瀑布	25.860	-18.090			-11223267.0000	2211124.2500	0
67853	万盖国家公园	27.010	-18.620			-11161182.0000	2017318.6250	0
67861	戈奎	28.940	-18.210			-10896788.0000	1845512.2500	0
67863	恩卡伊	28.910	-18.990			-10992611.0000	1756470.5000	0
67865	奎奎	29.840	-18.920			-10878330.0000	1659856.7500	0
67867	奎鲁	29.860	-19.440			-10937666.0000	1594785.8750	0
67869	卡多马	29.890	-18.310			-10801025.0000	1727263.5000	0
67871	奇武	30.890	-19.020			-10769202.0000	1530422.0000	0
67875	布海拉	31.440	-19.310			-10739129.0000	1433869.0000	0
67877	格拉斯兰	31.480	-18.170			-10602660.0000	1568372.7500	0
67881	鲁萨佩	32.140	-18.520			-10566161.0000	1453740.3750	0
67885		32.410	-18.990			-10588441.0000	1366517.7500	0
67889	怀安加	32.760	-18.270			-10465334.0000	1417007.6250	0
67891	姆洪多洛	30.610	-19.310			-10835663.0000	1526307.1250	0
67895	穆坎迪	32.860	-18.710			-10503522.0000	1352094.0000	0
67897	奇森古	32.890	-19.870			-10633267.0000	1204187.0000	0
67899	韦扎	31.580	-18.610			-10641630.0000	1504070.3750	0
67951	普拉姆特里	27.810	-20.470			-11297541.0000	1705290.6250	0
67961	凯济	28.460	-20.910			-11277509.0000	1575936.5000	0
67963	马托波斯	28.510	-20.370			-11205182.0000	1636106.6250	0
67964	布拉瓦约（格茨观象台）	28.630	-20.140			-11163286.0000	1650185.5000	0
67965	布拉瓦约机场	28.630	-20.010			-11147440.0000	1665935.2500	0
67967	图利	28.990	-21.370			-11273145.0000	1457398.8750	0
67969	西尼科尔森	29.380	-21.040			-11186886.0000	1453200.7500	0
67971	兹维沙瓦内	30.080	-20.310			-11016411.0000	1463362.1250	0
67974	马科豪利	30.790	-19.820			-10875036.0000	1443585.3750	0
67975	马斯温戈	30.880	-20.060			-10893035.0000	1403807.0000	0
67976	鲁皮克	31.090	-20.540			-10925658.0000	1320362.1250	0
67977	布法罗兰吉	31.590	-21.010			-10922745.0000	1204725.7500	0
67979	扎卡	31.480	-20.320			-10853384.0000	1304065.0000	0
67983	奇平加	32.630	-20.190			-10701552.0000	1192456.7500	0
67991	拜特布里奇	30.010	-22.210			-11257704.0000	1232906.1250	0
68006	翁丹瓜	15.990	-17.920			-12214206.0000	3424546.0000	0
68010	奥考奎约	15.930	-19.170			-12386442.0000	3305245.0000	0
68014	赫鲁特方丹	18.130	-19.590			-12224578.0000	2981859.5000	0
68016	默韦湾	12.730	-19.320			-12712214.0000	3704807.5000	0
68018	伦杜（恩卡拉帕姆韦）	19.780	-17.910			-11838961.0000	2954934.7500	0
68024	杭济	21.660	-21.690			-12137078.0000	2305199.2500	0
68026	沙卡韦	21.860	-18.360			-11682634.0000	2654062.7500	0
68028		23.810	-18.490			-11493270.0000	2406400.0000	0
68029	卡萨内	25.160	-17.810			-11265029.0000	2324030.7500	0
68030	潘达马滕加	25.640	-18.520			-11299560.0000	2187686.7500	0
68031	莫雷米	23.430	-19.320			-11638055.0000	2358471.0000	0
68032	马翁	23.430	-19.970			-11720782.0000	2284637.5000	0
68034	圭塔	25.090	-20.240			-11573894.0000	2053808.7500	0
68036		26.510	-20.590			-11459754.0000	1843581.0000	0
68038	苏阿盐昭	25.990	-20.460			-11501718.0000	1920693.1250	0
68040	莱特拉卡内	25.610	-21.410			-11665247.0000	1852772.3750	0
68054	弗朗西丝敦	27.510	-21.210			-11424147.0000	1650533.0000	0
68056		27.830	-22.040			-11492271.0000	1510357.1250	0
68070	塞莱比-皮奎	27.830	-22.040			-11492271.0000	1510357.1250	0
68098	沃尔维斯湾机场（鲸湾机场）	14.660	-22.970			-13043211.0000	3072391.0000	0
68102	锡特鲁斯达尔	16.390	-19.920			-12442685.0000	3168624.7500	0
68104	鲸湾（佩利肯角）	14.440	-22.870			-13050594.0000	3112783.0000	0
68106	戈巴贝布	15.060	-23.560			-13089166.0000	2954269.5000	0
68108	乌伊斯	14.860	-21.220			-12773147.0000	3231731.7500	0
68110	温得和克	17.110	-22.560			-12736128.0000	2791142.2500	0
68112	霍希库塔库国际机场	17.480	-22.470			-12685318.0000	2752562.5000	0
68114	奥马鲁鲁	15.940	-21.410			-12692820.0000	3069670.7500	0
68116	戈马比斯	18.980	-22.460			-12527660.0000	2558452.5000	0
68150		26.410	-23.890			-11898661.0000	1449420.7500	0
68155	埃利斯拉斯	27.710	-23.670			-11717031.0000	1318983.0000	0
68156		27.690	-23.670			-11719390.0000	1321402.5000	0
68159	坎伯兰	26.930	-23.960			-11847157.0000	1376770.7500	0
68162	马尔尼兹	28.230	-23.140			-11586620.0000	1324159.5000	0
68171	奥尔代斯	29.110	-22.670			-11422394.0000	1279578.0000	0
68174	彼得斯堡	29.460	-23.860			-11533240.0000	1084338.0000	0
68176	马拉	29.580	-23.140			-11426315.0000	1163784.3750	0
68178		29.710	-23.140			-11410760.0000	1148459.1250	0
68180	墨西拿	29.910	-22.260			-11275834.0000	1238156.1250	0
68182	利奥布	30.290	-23.070			-11332257.0000	1089449.7500	0
68183	托赫扬杜	30.390	-23.070			-11320217.0000	1077756.3750	0
68184		30.480	-25.090			-11569222.0000	798917.1250	0
68185	莱登堡	30.490	-25.110			-11570612.0000	795013.1875	0
68186		30.160	-23.820			-11443527.0000	1006565.0625	0
68190		31.160	-23.920			-11334443.0000	875730.0625	0
68191	帕拉博鲁瓦	31.160	-23.920			-11334443.0000	875730.0625	0
68192		30.510	-22.960			-11291891.0000	1078063.7500	0
68194	帕富里	31.330	-22.440			-11128138.0000	1050751.7500	0
68196		31.030	-22.670			-11192884.0000	1055426.6250	0
68212	哈达普	17.940	-24.520			-12931099.0000	2459053.5000	0
68226	察内	21.890	-24.010			-12429390.0000	2002296.6250	0
68230		22.110	-25.090			-12557105.0000	1841981.5000	0
68232		24.410	-23.790			-12115745.0000	1709891.3750	0
68234	朱瓦能	24.680	-24.590			-12194240.0000	1576043.8750	0
68239	庞弗里特	23.540	-25.820			-12498091.0000	1565363.3750	0
68241		26.210	-24.670			-12027157.0000	1374556.1250	0
68242	姆马巴托	25.560	-25.810			-12260834.0000	1308473.2500	0
68243	杜伦拉格特	26.530	-24.590			-11978697.0000	1345189.3750	0
68244	哈博罗内	25.930	-24.660			-12058615.0000	1410651.8750	0
68250		27.180	-25.320			-12000725.0000	1169759.8750	0
68252		27.310	-25.710			-12038477.0000	1102114.3750	0
68253	塔巴津比	27.430	-24.570			-11869573.0000	1236979.2500	0
68255	勒斯滕堡	27.240	-25.640			-12037285.0000	1120092.3750	0
68257	皮拉内山	27.240	-25.260			-11985383.0000	1170217.7500	0
68258		28.010	-24.290			-11763248.0000	1202613.7500	0
68261		28.260	-25.810			-11937305.0000	971187.5000	0
68263	比勒陀利亚（艾琳）	28.230	-25.910			-11954584.0000	961446.5625	0
68264		28.230	-25.820			-11942313.0000	973542.6875	0
68265		28.140	-25.970			-11973729.0000	964491.0000	0
68267	埃尔默洛	29.990	-26.490			-11816677.0000	666270.8125	0
68268	沃姆巴斯	28.340	-24.890			-11803548.0000	1083868.3750	0
68269	比勒陀利亚-乌尼沙	28.210	-25.760			-11936573.0000	984059.1250	0
68272	奥迪斯塔德	29.340	-25.170			-11719651.0000	925186.3125	0
68273	威特班克	29.190	-25.820			-11825055.0000	855760.3750	0
68275	里特瓦里	29.940	-25.710			-11717933.0000	779571.6250	0
68276		29.030	-24.170			-11625328.0000	1095132.0000	0
68277	米德尔堡水坝	29.560	-25.760			-11771494.0000	818839.7500	0
68284		30.290	-24.640			-11533751.0000	882199.3750	0
68286		30.840	-24.920			-11502566.0000	779069.5000	0
68287	赫拉斯科普	30.860	-24.920			-11500095.0000	776694.6250	0
68288		30.990	-25.420			-11549347.0000	693099.2500	0
68289	内尔斯普雷特	30.930	-25.490			-11566014.0000	690663.8125	0
68291	胡兹普雷特	31.060	-24.340			-11400429.0000	831279.0000	0
68292		31.010	-24.590			-11438788.0000	803538.1250	0
68295		31.590	-24.970			-11416027.0000	683536.1875	0
68296	斯库库扎	31.610	-24.970			-11413536.0000	681179.2500	0
68298		-31.970	-25.970			-16591836.0000	10124030.0000	0
68299		31.260	-25.960			-11586780.0000	586368.0000	0
68300	吕德里茨（迪亚斯角）	15.110	-26.620			-13546065.0000	2601583.0000	0
68312	基特曼斯胡普	18.130	-26.520			-13208085.0000	2196348.7500	0
68320	韦尔达	23.260	-25.260			-12450759.0000	1672330.1250	0
68325	好望角	25.430	-25.440			-12224555.0000	1372958.8750	0
68328	察邦	22.460	-26.040			-12653715.0000	1677644.1250	0
68329	范齐尔鲁斯	22.060	-26.870			-12820788.0000	1624626.1250	0
68330		22.060	-26.870			-12820788.0000	1624626.1250	0
68331	加土	23.030	-27.660			-12825303.0000	1393656.7500	0
68332		23.440	-27.460			-12747568.0000	1365865.7500	0
68333	库鲁曼	23.460	-27.440			-12742269.0000	1365868.0000	0
68335	塔翁	24.780	-27.540			-12600590.0000	1179898.6250	0
68336		24.780	-27.540			-12600590.0000	1179898.6250	0
68338	弗雷堡	24.640	-26.940			-12530154.0000	1277872.8750	0
68341	利赫滕堡	26.180	-26.120			-12230602.0000	1189384.6250	0
68342	奥托斯达尔	26.030	-26.810			-12345813.0000	1116662.0000	0
68343	布卢姆霍夫	25.380	-27.370			-12504081.0000	1124951.7500	0
68344		26.140	-27.970			-12499182.0000	945383.3125	0
68345	韦尔科姆	26.680	-27.990			-12436095.0000	873122.5625	0
68346		26.680	-27.990			-12436095.0000	873122.5625	0
68347	克莱克斯多普	26.630	-26.890			-12284849.0000	1029626.8125	0
68349	芬特斯多普	26.830	-26.310			-12179235.0000	1082233.3750	0
68350	博切夫斯特鲁姆	27.080	-26.720			-12206389.0000	995683.5000	0
68351		27.110	-26.660			-12194337.0000	1000006.0625	0
68352		27.260	-27.660			-12317487.0000	844562.5000	0
68353	弗里尼欣	27.960	-26.560			-12076917.0000	907052.6875	0
68355	克龙斯塔德	27.240	-27.620			-12314233.0000	852622.1875	0
68361	约翰内斯堡植物园	28.010	-26.140			-12012849.0000	957689.7500	0
68362	法兰克福	28.510	-27.260			-12106705.0000	742295.3750	0
68363	斯普林斯	28.440	-26.190			-11967244.0000	897701.0000	0
68368	约翰内斯堡国际机场	28.240	-26.140			-11984825.0000	929197.8750	0
68369		28.160	-26.240			-12008313.0000	925582.5000	0
68370	贝瑟尔	29.460	-26.460			-11878506.0000	735243.8750	0
68372	斯坦德顿	29.240	-26.920			-11968867.0000	698731.1875	0
68375	弗里德	29.180	-27.420			-12045649.0000	636461.1250	0
68377	纽卡斯尔	29.990	-27.760			-11991116.0000	487956.9688	0
71784	西温哥华县坎贝尔科学中心，不列颠哥伦比亚省	-123.170	49.340			6949685.5000	11265872.0000	0
71785	怀特罗克坎贝尔科学中心，不列颠哥伦比亚省	-122.770	49.030			6989781.0000	11287483.0000	0
71786	约霍国家公园，不列颠哥伦比亚省	-116.320	51.440			6802171.5000	11793489.0000	0
71787		-65.140	45.690			-7382873.5000	14132822.0000	0
71799	维多利亚国际机场，不列颠哥伦比亚省	-123.410	48.640			7022698.0000	11232129.0000	0
71800	开普雷斯，纽芬兰省	-53.060	46.660			-7390794.0000	13197113.0000	0
71801	圣约翰斯，纽芬兰省	-52.740	47.630			-7284529.5000	13166467.0000	0
71802	圣劳伦斯，纽芬兰省	-55.370	46.930			-7348036.0000	13370686.0000	0
71803	甘德国际机场，纽芬兰省	-54.560	48.940			-7129376.0000	13292070.0000	0
71804	萨格莱克	0.010	-62.570			-25852644.0000	-940108.8750	0
71805	圣皮埃尔	-56.160	46.780			-7359286.5000	13432144.0000	0
71806	拉西	0.010	-55.660			-22491144.0000	839359.5625	0
71807	阿真舍，纽芬兰省	-53.970	47.290			-7316366.5000	13261600.0000	0
71808	布朗萨布隆，魁北克省	-57.170	51.460			-6829468.0000	13454612.0000	0
71809	迪尔湖，纽芬兰省	-57.390	49.230			-7078027.0000	13496676.0000	0
71810	梅迪埃港，魁北克省	-64.270	49.840			-6939387.0000	13985058.0000	0
71811	七岛港，魁北克省	-66.240	50.230			-6869663.0000	14117327.0000	0
71812		-94.060	61.110			5709813.0000	13265149.0000	0
71813	纳塔什昆，安大略省	-61.810	50.190			-6929660.0000	13802491.0000	0
71814	谢弗利，魁北克省	-59.620	50.460			-6921583.0000	13641644.0000	0
71815	斯蒂芬维尔，纽芬兰省	-58.560	48.580			-7140760.0000	13590677.0000	0
71816	古斯，纽芬兰省	-60.360	53.310			-6593319.5000	13650409.0000	0
71817	玛丽港，纽芬兰省	-55.820	52.310			-6742390.5000	13350715.0000	0
71818	卡特赖特，纽芬兰省	-57.020	53.710			-6574891.5000	13417886.0000	0
71819	圣安东尼，纽芬兰省	-56.090	51.390			-6844858.5000	13379152.0000	0
71820	昂格利耶拦河坝，魁北克省	-79.220	47.560			7088155.5000	14509966.0000	0
71821	马塔加米，魁北克省	-77.790	49.760			6823283.0000	14551409.0000	0
71822	希布加莫-沙佩，魁北克省	-74.520	49.780			-6776115.5000	14712980.0000	0
71823	拉格兰德，魁北克省	-73.670	53.760			-6357429.5000	14531067.0000	0
71824		-74.960	49.830			-6761712.5000	14742147.0000	0
71825	沃布什湖，纽芬兰省	-66.860	52.930			-6560438.0000	14099298.0000	0
71826	庞纳唐，西北区	-65.710	66.160			-5004010.5000	13716308.0000	0
71827	格朗德河，魁北克省	-77.690	53.640			6395211.5000	14445175.0000	0
71828	谢弗维尔，安大略省	-66.790	54.810			-6349383.0000	14050959.0000	0
71829	贝科莫，魁北克省	-68.120	49.260			-6948302.5000	14273835.0000	0
71830		-56.070	51.390			-6844989.5000	13377739.0000	0
71831	卡普斯卡辛，安大略省	-82.460	49.410			6940862.5000	14228683.0000	0
71832	纳加加米，安大略省	-84.140	49.740			6929145.0000	14100959.0000	0
71833		-80.210	43.560			7536353.0000	14539944.0000	0
71834	杰拉尔顿，安大略省	-86.910	49.780			6960633.0000	13901536.0000	0
71836	穆索尼，安大略省	-80.640	51.280			6706320.5000	14310874.0000	0
71841	阿姆斯特朗，安大略省	-88.890	50.290			6925960.0000	13750764.0000	0
71842	苏卢考特，安大略省	-91.890	50.130			6971693.0000	13537839.0000	0
71843	温尼伯，曼尼托巴省	-97.120	49.890			7031280.5000	13162028.0000	0
71844	大特劳特湖，安大略省	-89.870	53.810			6538513.5000	13627073.0000	0
71846	兰斯当豪斯，安大略省	-87.920	52.190			6702738.5000	13787003.0000	0
71847	德赖登，安大略省	-92.740	49.840			7010857.5000	13480033.0000	0
71848		-89.860	53.840			6535000.5000	13627286.0000	0
71849	温尼伯，曼尼托巴省	-97.220	49.930			7027212.0000	13154507.0000	0
71850	凯诺拉，安大略省	-94.340	49.790			7027639.5000	13364622.0000	0
71851	波蒂奇南港，曼尼托巴省	-98.260	49.910			7033448.0000	13079139.0000	0
71852	温尼伯国际机场，曼尼托巴省	-97.220	49.930			7027212.0000	13154507.0000	0
71854	雷德莱克，安大略省	-93.770	51.080			6878915.5000	13392335.0000	0
71855	多芬，曼尼托巴省	-100.040	51.110			6902958.5000	12945903.0000	0
71856	吉姆利工业区，曼尼托巴省	-97.040	50.640			6946510.5000	13162763.0000	0
71858	大急流村，曼尼托巴省	-99.260	53.190			6664312.0000	12992698.0000	0
71860		-114.360	51.110			6857186.5000	11926885.0000	0
71861	布罗德维尤，萨斯喀彻温省	-102.560	50.380			6988359.5000	12766512.0000	0
71862	埃斯特万，萨斯喀彻温省	-102.960	49.230			7117778.5000	12737508.0000	0
71863	里贾纳，萨斯喀彻温省	-104.660	50.440			6980404.0000	12615132.0000	0
71865	温耶德，萨斯喀彻温省	-104.190	51.780			6829194.0000	12651101.0000	0
71866	萨斯卡通，萨斯喀彻温省	-106.710	52.180			6778942.0000	12475292.0000	0
71867	塞帕斯，曼尼托巴省	-101.090	53.980			6577020.5000	12865100.0000	0
71868	哈得孙贝，萨斯喀彻温省	-102.310	52.830			6710015.0000	12782991.0000	0
71869	艾伯特王子城，萨斯喀彻温省	-105.660	53.230			6661512.0000	12552271.0000	0
71870	斯威夫特卡伦特，萨斯喀彻温省	-107.670	50.310			6987635.0000	12397580.0000	0
71871	劳埃德明斯特，艾伯塔省	-110.060	53.310			6636718.5000	12250649.0000	0
71874	莱斯布里奇，艾伯塔省	-112.790	49.640			7034545.5000	12021147.0000	0
71875	平彻克里克，艾伯塔省	-113.970	49.530			7037482.0000	11934089.0000	0
71876	北贝特尔福德，萨斯喀彻温省	-108.240	52.780			6705451.0000	12372058.0000	0
71877	卡尔加里国际机场，艾伯塔省	-114.010	51.110			6860099.5000	11951668.0000	0
71878	雷德迪尔，艾伯塔省	-113.870	52.180			6740478.5000	11975381.0000	0
71879	埃德蒙顿市立机场，艾伯塔省	-113.510	53.580			6584076.0000	12018028.0000	0
71880	克兰布鲁克，不列颠哥伦比亚省	-115.760	49.610			7012376.0000	11805375.0000	0
71881	埃德森，艾伯塔省	-116.460	53.590			6557734.0000	11818032.0000	0
71882	雷夫尔斯托克，不列颠哥伦比亚省	-118.170	50.960			6836463.5000	11655186.0000	0
71883	布卢里弗，不列颠哥伦比亚省	-119.270	52.130			6692712.0000	11600026.0000	0
71884		-117.620	49.300			7027449.5000	11665610.0000	0
71886		-120.500	49.470			6973468.0000	11460626.0000	0
71887	坎卢普斯，不列颠哥伦比亚省	-120.420	50.710			6837105.5000	11491588.0000	0
71889	彭蒂克顿，不列颠哥伦比亚省	-119.590	49.460			6986337.0000	11526004.0000	0
71890		-123.890	49.010			6974645.0000	11206276.0000	0
71891	利顿，不列颠哥伦比亚省	-121.560	50.230			6875052.0000	11400806.0000	0
71892	温哥华国际机场，不列颠哥伦比亚省	-123.160	49.190			6966303.5000	11263086.0000	0
71893	科莫科斯，不列颠哥伦比亚省	-124.890	49.730			6879624.0000	11152587.0000	0
71894	埃斯特万角自动站，不列颠哥伦比亚省	-126.520	49.380			6890010.0000	11027530.0000	0
71895		-127.990	50.910			6696484.0000	10967417.0000	0
71896	乔治王子城，不列颠哥伦比亚省	-122.660	53.890			6451190.0000	11407467.0000	0
71897	麦金尼斯岛，不列颠哥伦比亚省	-128.710	52.260			6535209.0000	10958131.0000	0
71898	鲁珀特王子港，不列颠哥伦比亚省	-130.420	54.290			6279156.0000	10908422.0000	0
71899	兰加拉，不列颠哥伦比亚省	-133.040	54.260			6230471.5000	10738206.0000	0
71900	霍普代尔，纽芬兰省	-60.210	55.460			-6348554.5000	13606799.0000	0
71901	博德	0.010	-63.210			-26229714.0000	-1139716.3750	0
71902	内恩，纽芬兰省	-61.670	56.560			-6207716.5000	13683186.0000	0
71903	兰加拉岛，不列颠哥伦比亚省	-133.040	54.260			6230471.5000	10738206.0000	0
71904		-69.620	61.060			-5585753.0000	14065123.0000	0
71905	库尤阿拉皮克，魁北克省	-77.740	55.290			6211723.5000	14392974.0000	0
71906	库尤亚克，魁北克省	-68.410	58.130			-5946478.0000	14072144.0000	0
71907	伊努克尤克，魁北克省	-78.070	58.480			5854023.0000	14276773.0000	0
71908	乔治王子城，不列颠哥伦比亚省	-122.770	53.910			6447412.0000	11400612.0000	0
71909	伊卡卢依特，北部地区	-68.540	63.760			-5273220.5000	13929366.0000	0
71910	开普多塞特，北部地区	-76.510	64.230			5148634.5000	14181231.0000	0
71911	谢泼德湾，西北区	-93.420	68.830			4720612.5000	13206580.0000	0
71912	吉勒姆，曼尼托巴省	-94.690	56.360			6279244.0000	13275824.0000	0
71913	丘吉尔，曼尼托巴省	-94.060	58.740			5995168.0000	13291123.0000	0
71914		-123.090	48.780			7012328.0000	11258589.0000	0
71915	科勒尔港，北部地区	-83.360	64.210			5239704.0000	13814338.0000	0
71916	汤姆森河，西北区	-119.520	73.230			4061470.2500	12039549.0000	0
71917	尤里卡，北部地区	-85.920	79.990			2983822.7500	13272414.0000	0
71918	佩利贝，北部地区	-89.710	68.440			4751674.0000	13394133.0000	0
71919		-89.710	68.440			4751674.0000	13394133.0000	0
71920		-107.120	57.360			6177940.0000	12473045.0000	0
71921		-101.670	57.910			6118360.5000	12820110.0000	0
71922		-105.260	55.160			6439617.0000	12585318.0000	0
71923	恩纳代湖，西北区	-100.870	61.130			5729770.0000	12862704.0000	0
71924	雷索卢特，北部地区	-94.970	74.730			3884457.0000	13062236.0000	0
71925	剑桥湾镇，北部地区	-105.060	69.140			4699755.5000	12638288.0000	0
71926	贝克湖，西北区	-95.990	64.330			5319025.5000	13122896.0000	0
71927		-97.790	68.680			4756876.0000	12994265.0000	0
71928	落基山庄，艾伯塔省	-114.890	52.430			6703710.0000	11907977.0000	0
71929		-109.060	68.760			4742803.5000	12441046.0000	0
71930	怀特考特，艾伯塔省	-115.770	54.140			6501414.5000	11873190.0000	0
71931	拉克拉比什，艾伯塔省	-112.010	54.780			6456720.5000	12133144.0000	0
71932	麦克默里堡，艾伯塔省	-111.210	56.660			6243090.0000	12205391.0000	0
71933	奇普怀恩堡，艾伯塔省	-111.110	58.780			5993321.5000	12233230.0000	0
71934	史密斯堡，北部地区	-111.910	60.030			5839181.5000	12197787.0000	0
71935	海河，北部地区	-115.760	60.840			5715272.0000	11979261.0000	0
71936	耶洛奈夫，西北区	-114.420	62.460			5527424.5000	12082147.0000	0
71937	富兰克林夫人角，西北区	-113.210	68.510			4758981.0000	12234578.0000	0
71938	库加卢克图克，北部地区	-115.120	67.830			4838396.0000	12129328.0000	0
71939		-116.910	68.940			4678457.0000	12061616.0000	0
71940	大草原城，艾伯塔省	-118.870	55.180			6351435.5000	11685412.0000	0
71943	圣约翰堡，不列颠哥伦比亚省	-120.720	56.240			6208507.5000	11586978.0000	0
71944	马更些，不列颠哥伦比亚省	-123.120	55.310			6284046.5000	11410974.0000	0
71945	纳尔逊堡，不列颠哥伦比亚省	-122.590	58.840			5883681.5000	11529602.0000	0
71946	辛普森堡，北部地区	-121.220	61.760			5552282.5000	11679736.0000	0
71948	开普帕里，西北区	-124.710	70.180			4442501.5000	11725551.0000	0
71949	法罗，育空地区	-133.340	62.240			5319505.5000	11013482.0000	0
71950	史密瑟斯，不列颠哥伦比亚省	-127.160	54.830			6276911.0000	11136269.0000	0
71951	特勒斯，不列颠哥伦比亚省	-128.560	54.460			6294321.0000	11034483.0000	0
71952	伯恩斯湖，坎贝尔科学中心，不列颠哥伦比亚省	-125.940	54.390			6346153.0000	11203435.0000	0
71954		-133.000	69.460			4433503.5000	11319143.0000	0
71955		-129.970	55.940			6103476.5000	10990560.0000	0
71956		-128.960	69.940			4425502.5000	11522825.0000	0
71957	伊努维克，北部地区	-133.510	68.330			4571583.0000	11248115.0000	0
71958	迪斯莱克，不列颠哥伦比亚省	-130.010	58.430			5820436.5000	11069337.0000	0
71959		-132.990	69.460			4433651.0000	11319601.0000	0
71963		-105.120	63.610			5421895.0000	12618464.0000	0
71964	怀特霍斯，育空地区	-135.060	60.740			5462059.0000	10859159.0000	0
71965		-135.860	63.630			5109138.5000	10933670.0000	0
71966	道森，育空地区	-139.120	64.060			4994786.5000	10782614.0000	0
71968	欣格尔角，育空地区	-137.210	68.960			4431271.0000	11104172.0000	0
71969		-140.170	69.590			4299364.5000	11001860.0000	0
71972	雷索卢申岛，西北区	-64.620	61.610			-5580061.0000	13763054.0000	0
71975		-63.560	64.960			-5176901.0000	13631107.0000	0
71976		-134.180	66.870			4745029.0000	11154880.0000	0
71977		-140.820	68.810			4385835.5000	10932426.0000	0
71978		-140.140	69.160			4354395.0000	10981113.0000	0
71980		-127.190	61.960			5452210.0000	11345892.0000	0
71981		-130.450	65.960			4916744.0000	11305352.0000	0
71982		-121.080	67.070			4890306.5000	11814121.0000	0
71983		-105.710	75.380			3795624.0000	12633411.0000	0
71985		-133.010	69.440			4435963.0000	11317847.0000	0
71986		-124.200	64.790			5146273.0000	11592474.0000	0
71987		-63.970	47.060			-7249415.5000	14017284.0000	0
71989	莫尔德湾，西北区	-119.320	76.240			3609414.0000	12125791.0000	0
71999		-121.920	50.690			6819086.0000	11385419.0000	0
72201	基韦斯特/国际机场，佛罗里达州	-81.740	24.560			9594325.0000	14870418.0000	0
